TerritoryID,SalesOrderID,Region,CountryCode,Group,TotalSales
4,60821,Southwest,US,North America,2427.04
9,61912,Australia,AU,Pacific,2426.95
10,59483,United Kingdom,GB,Europe,2426.00
4,62984,Southwest,US,North America,2425.93
8,61667,Germany,DE,Europe,2424.97
9,56113,Australia,AU,Pacific,2423.95
1,60928,Northwest,US,North America,2423.48
9,61165,Australia,AU,Pacific,2422.54
10,62668,United Kingdom,GB,Europe,2422.54
8,62562,Germany,DE,Europe,2422.54
10,58836,United Kingdom,GB,Europe,2422.54
10,60625,United Kingdom,GB,Europe,2422.54
7,56643,France,FR,Europe,2422.54
7,56795,France,FR,Europe,2422.54
1,55672,Northwest,US,North America,2422.54
7,55681,France,FR,Europe,2422.54
8,55382,Germany,DE,Europe,2422.54
1,51264,Northwest,US,North America,2420.46
6,63045,Canada,CA,North America,2420.46
7,59576,France,FR,Europe,2420.34
9,60939,Australia,AU,Pacific,2420.34
7,61029,France,FR,Europe,2420.34
6,51423,Canada,CA,North America,2420.34
4,52273,Southwest,US,North America,2420.34
7,52017,France,FR,Europe,2420.34
8,54656,Germany,DE,Europe,2420.34
9,56639,Australia,AU,Pacific,2420.34
10,57685,United Kingdom,GB,Europe,2420.34
9,57783,Australia,AU,Pacific,2420.34
4,57526,Southwest,US,North America,2420.34
7,57899,France,FR,Europe,2420.34
1,61360,Northwest,US,North America,2419.96
7,59709,France,FR,Europe,2419.96
10,59212,United Kingdom,GB,Europe,2419.95
8,56694,Germany,DE,Europe,2419.95
9,51493,Australia,AU,Pacific,2419.93
4,54803,Southwest,US,North America,2419.46
9,54304,Australia,AU,Pacific,2419.46
4,55018,Southwest,US,North America,2419.46
1,54973,Northwest,US,North America,2419.06
4,55087,Southwest,US,North America,2419.06
8,55232,Germany,DE,Europe,2419.06
7,55178,France,FR,Europe,2419.06
8,55383,Germany,DE,Europe,2419.06
9,55498,Australia,AU,Pacific,2419.06
4,55674,Southwest,US,North America,2419.06
10,55680,United Kingdom,GB,Europe,2419.06
8,55735,Germany,DE,Europe,2419.06
4,55803,Southwest,US,North America,2419.06
9,55799,Australia,AU,Pacific,2419.06
4,55609,Southwest,US,North America,2419.06
10,55553,United Kingdom,GB,Europe,2419.06
4,55963,Southwest,US,North America,2419.06
8,54147,Germany,DE,Europe,2419.06
8,54036,Germany,DE,Europe,2419.06
10,53975,United Kingdom,GB,Europe,2419.06
9,53911,Australia,AU,Pacific,2419.06
8,53919,Germany,DE,Europe,2419.06
10,53829,United Kingdom,GB,Europe,2419.06
4,53867,Southwest,US,North America,2419.06
9,54705,Australia,AU,Pacific,2419.06
8,54714,Germany,DE,Europe,2419.06
7,54820,France,FR,Europe,2419.06
9,54650,Australia,AU,Pacific,2419.06
10,54524,United Kingdom,GB,Europe,2419.06
7,54525,France,FR,Europe,2419.06
10,54375,United Kingdom,GB,Europe,2419.06
9,56686,Australia,AU,Pacific,2419.06
7,56958,France,FR,Europe,2419.06
9,57003,Australia,AU,Pacific,2419.06
10,57011,United Kingdom,GB,Europe,2419.06
1,56535,Northwest,US,North America,2419.06
10,56376,United Kingdom,GB,Europe,2419.06
4,56328,Southwest,US,North America,2419.06
9,56264,Australia,AU,Pacific,2419.06
9,58182,Australia,AU,Pacific,2419.06
4,58343,Southwest,US,North America,2419.06
4,57588,Southwest,US,North America,2419.06
4,57785,Southwest,US,North America,2419.06
10,57746,United Kingdom,GB,Europe,2419.06
9,57736,Australia,AU,Pacific,2419.06
10,57687,United Kingdom,GB,Europe,2419.06
9,57293,Australia,AU,Pacific,2419.06
7,57241,France,FR,Europe,2419.06
4,57364,Southwest,US,North America,2419.06
10,51510,United Kingdom,GB,Europe,2419.06
10,51464,United Kingdom,GB,Europe,2419.06
8,51299,Germany,DE,Europe,2419.06
1,51295,Northwest,US,North America,2419.06
9,51234,Australia,AU,Pacific,2419.06
9,51213,Australia,AU,Pacific,2419.06
10,51201,United Kingdom,GB,Europe,2419.06
6,51653,Canada,CA,North America,2419.06
8,51658,Germany,DE,Europe,2419.06
4,51599,Southwest,US,North America,2419.06
7,51602,France,FR,Europe,2419.06
9,51537,Australia,AU,Pacific,2419.06
4,52325,Southwest,US,North America,2419.06
9,52149,Australia,AU,Pacific,2419.06
4,52106,Southwest,US,North America,2419.06
8,52576,Germany,DE,Europe,2419.06
8,53184,Germany,DE,Europe,2419.06
8,53002,Germany,DE,Europe,2419.06
9,53059,Australia,AU,Pacific,2419.06
7,52840,France,FR,Europe,2419.06
1,52878,Northwest,US,North America,2419.06
9,53709,Australia,AU,Pacific,2419.06
9,53765,Australia,AU,Pacific,2419.06
6,53770,Canada,CA,North America,2419.06
4,53339,Southwest,US,North America,2419.06
9,53237,Australia,AU,Pacific,2419.06
4,53445,Southwest,US,North America,2419.06
8,53449,Germany,DE,Europe,2419.06
7,59204,France,FR,Europe,2419.06
4,59260,Southwest,US,North America,2419.06
4,59471,Southwest,US,North America,2419.06
1,59395,Northwest,US,North America,2419.06
10,59402,United Kingdom,GB,Europe,2419.06
7,59403,France,FR,Europe,2419.06
7,59404,France,FR,Europe,2419.06
9,59194,Australia,AU,Pacific,2419.06
9,59127,Australia,AU,Pacific,2419.06
4,59128,Southwest,US,North America,2419.06
1,59129,Northwest,US,North America,2419.06
4,58820,Southwest,US,North America,2419.06
6,58821,Canada,CA,North America,2419.06
4,58895,Southwest,US,North America,2419.06
1,58896,Northwest,US,North America,2419.06
9,58765,Australia,AU,Pacific,2419.06
9,58766,Australia,AU,Pacific,2419.06
10,58773,United Kingdom,GB,Europe,2419.06
8,58775,Germany,DE,Europe,2419.06
7,58638,France,FR,Europe,2419.06
9,58534,Australia,AU,Pacific,2419.06
7,58584,France,FR,Europe,2419.06
9,58403,Australia,AU,Pacific,2419.06
8,58466,Germany,DE,Europe,2419.06
9,59760,Australia,AU,Pacific,2419.06
9,59696,Australia,AU,Pacific,2419.06
9,59636,Australia,AU,Pacific,2419.06
9,60042,Australia,AU,Pacific,2419.06
4,59892,Southwest,US,North America,2419.06
9,60612,Australia,AU,Pacific,2419.06
7,60560,France,FR,Europe,2419.06
7,60561,France,FR,Europe,2419.06
9,60518,Australia,AU,Pacific,2419.06
9,60434,Australia,AU,Pacific,2419.06
4,60437,Southwest,US,North America,2419.06
9,60451,Australia,AU,Pacific,2419.06
9,60452,Australia,AU,Pacific,2419.06
7,60315,France,FR,Europe,2419.06
6,60170,Canada,CA,North America,2419.06
9,61368,Australia,AU,Pacific,2419.06
9,61370,Australia,AU,Pacific,2419.06
6,61475,Canada,CA,North America,2419.06
10,61303,United Kingdom,GB,Europe,2419.06
1,61724,Northwest,US,North America,2419.06
4,61590,Southwest,US,North America,2419.06
1,60944,Northwest,US,North America,2419.06
4,61084,Southwest,US,North America,2419.06
1,60822,Northwest,US,North America,2419.06
9,60885,Australia,AU,Pacific,2419.06
9,60886,Australia,AU,Pacific,2419.06
9,60747,Australia,AU,Pacific,2419.06
9,62580,Australia,AU,Pacific,2419.06
4,62523,Southwest,US,North America,2419.06
1,62461,Northwest,US,North America,2419.06
10,62468,United Kingdom,GB,Europe,2419.06
6,62683,Canada,CA,North America,2419.06
4,62741,Southwest,US,North America,2419.06
9,62750,Australia,AU,Pacific,2419.06
6,62867,Canada,CA,North America,2419.06
9,62818,Australia,AU,Pacific,2419.06
9,62815,Australia,AU,Pacific,2419.06
4,61963,Southwest,US,North America,2419.06
10,61954,United Kingdom,GB,Europe,2419.06
1,61848,Northwest,US,North America,2419.06
9,61781,Australia,AU,Pacific,2419.06
10,62134,United Kingdom,GB,Europe,2419.06
10,62135,United Kingdom,GB,Europe,2419.06
9,62156,Australia,AU,Pacific,2419.06
8,62928,Germany,DE,Europe,2419.06
10,62926,United Kingdom,GB,Europe,2419.06
10,63362,United Kingdom,GB,Europe,2419.06
6,52057,Canada,CA,North America,2418.48
4,57236,Southwest,US,North America,2418.05
7,56224,France,FR,Europe,2418.05
4,54812,Southwest,US,North America,2418.05
10,61854,United Kingdom,GB,Europe,2418.05
7,60893,France,FR,Europe,2418.05
4,58576,Southwest,US,North America,2418.05
9,57585,Australia,AU,Pacific,2416.95
4,59116,Southwest,US,North America,2416.93
1,59878,Northwest,US,North America,2416.45
1,56471,Northwest,US,North America,2416.45
1,54703,Northwest,US,North America,2414.99
7,54882,France,FR,Europe,2414.99
10,54477,United Kingdom,GB,Europe,2414.99
4,53856,Southwest,US,North America,2414.99
10,54252,United Kingdom,GB,Europe,2414.99
1,53762,Northwest,US,North America,2414.99
9,51450,Australia,AU,Pacific,2414.99
1,51468,Northwest,US,North America,2414.99
1,59379,Northwest,US,North America,2414.99
7,61097,France,FR,Europe,2414.99
10,62769,United Kingdom,GB,Europe,2414.99
6,62444,Canada,CA,North America,2414.99
7,52213,France,FR,Europe,2414.97
8,56021,Germany,DE,Europe,2414.45
4,62736,Southwest,US,North America,2413.48
7,59219,France,FR,Europe,2413.48
9,52207,Australia,AU,Pacific,2413.45
8,51967,Germany,DE,Europe,2413.45
8,53132,Germany,DE,Europe,2413.06
7,51320,France,FR,Europe,2413.06
7,55554,France,FR,Europe,2413.06
4,55546,Southwest,US,North America,2413.06
7,58017,France,FR,Europe,2413.06
7,61583,France,FR,Europe,2413.06
9,61655,Australia,AU,Pacific,2413.06
9,58536,Australia,AU,Pacific,2412.96
9,57675,Australia,AU,Pacific,2411.94
4,58179,Southwest,US,North America,2410.94
9,58408,Australia,AU,Pacific,2410.94
1,60098,Northwest,US,North America,2410.94
9,62384,Australia,AU,Pacific,2410.43
9,57294,Australia,AU,Pacific,2408.97
9,53334,Australia,AU,Pacific,2408.29
6,53393,Canada,CA,North America,2407.04
9,52830,Australia,AU,Pacific,2407.04
4,51435,Southwest,US,North America,2407.04
9,56180,Australia,AU,Pacific,2407.04
4,55545,Southwest,US,North America,2407.04
4,55862,Southwest,US,North America,2407.04
7,54102,France,FR,Europe,2407.04
10,53873,United Kingdom,GB,Europe,2407.04
8,54880,Germany,DE,Europe,2407.04
6,62388,Canada,CA,North America,2407.04
1,62279,Northwest,US,North America,2407.04
6,60304,Canada,CA,North America,2407.04
1,59891,Northwest,US,North America,2407.04
10,59980,United Kingdom,GB,Europe,2407.04
8,59342,Germany,DE,Europe,2407.04
8,59489,Germany,DE,Europe,2406.95
1,62445,Northwest,US,North America,2406.94
4,60233,Southwest,US,North America,2406.93
1,62569,Northwest,US,North America,2406.00
4,51346,Southwest,US,North America,2405.95
9,51561,Australia,AU,Pacific,2405.47
9,53824,Australia,AU,Pacific,2405.47
4,54023,Southwest,US,North America,2405.47
10,56378,United Kingdom,GB,Europe,2405.47
4,57228,Southwest,US,North America,2405.47
7,57595,France,FR,Europe,2405.47
7,62828,France,FR,Europe,2405.47
9,62808,Australia,AU,Pacific,2405.47
8,61862,Germany,DE,Europe,2405.47
1,61358,Northwest,US,North America,2405.47
4,59956,Southwest,US,North America,2405.47
1,62380,Northwest,US,North America,2404.95
6,54025,Canada,CA,North America,2404.46
9,51350,Australia,AU,Pacific,2403.97
8,58141,Germany,DE,Europe,2403.96
10,59079,United Kingdom,GB,Europe,2403.96
10,57903,United Kingdom,GB,Europe,2401.95
1,59322,Northwest,US,North America,2401.45
4,62443,Southwest,US,North America,2401.45
6,62740,Canada,CA,North America,2401.01
9,61968,Australia,AU,Pacific,2401.01
9,59561,Australia,AU,Pacific,2401.01
1,59117,Northwest,US,North America,2400.95
1,62735,Northwest,US,North America,2400.95
6,61415,Canada,CA,North America,2400.95
8,56758,Germany,DE,Europe,2400.95
1,54174,Northwest,US,North America,2400.95
8,58195,Germany,DE,Europe,2400.93
8,51966,Germany,DE,Europe,2400.93
4,51523,Southwest,US,North America,2400.34
6,57587,Canada,CA,North America,2400.34
6,62148,Canada,CA,North America,2400.34
1,51647,Northwest,US,North America,2399.97
9,54928,Australia,AU,Pacific,2399.47
9,55449,Australia,AU,Pacific,2399.47
9,55132,Australia,AU,Pacific,2399.47
10,52470,United Kingdom,GB,Europe,2398.97
8,59272,Germany,DE,Europe,2398.97
7,60521,France,FR,Europe,2398.95
7,61490,France,FR,Europe,2398.95
10,52112,United Kingdom,GB,Europe,2398.95
7,51228,France,FR,Europe,2398.95
8,60123,Germany,DE,Europe,2398.48
4,60497,Southwest,US,North America,2398.47
4,59250,Southwest,US,North America,2398.47
8,62887,Germany,DE,Europe,2398.47
5,63339,Southeast,US,North America,2398.47
10,52616,United Kingdom,GB,Europe,2398.47
4,52274,Southwest,US,North America,2398.05
9,51627,Australia,AU,Pacific,2398.05
4,51566,Southwest,US,North America,2398.05
9,53236,Australia,AU,Pacific,2398.05
8,53661,Germany,DE,Europe,2398.05
1,51369,Northwest,US,North America,2398.05
8,51260,Germany,DE,Europe,2398.05
6,55863,Canada,CA,North America,2398.05
10,54819,United Kingdom,GB,Europe,2398.05
1,54425,Northwest,US,North America,2398.05
4,57527,Southwest,US,North America,2398.05
7,58129,France,FR,Europe,2398.05
7,58070,France,FR,Europe,2398.05
6,56329,Canada,CA,North America,2398.05
8,56186,Germany,DE,Europe,2398.05
9,56588,Australia,AU,Pacific,2398.05
8,63047,Germany,DE,Europe,2398.05
10,62624,United Kingdom,GB,Europe,2398.05
7,62625,France,FR,Europe,2398.05
10,62449,United Kingdom,GB,Europe,2398.05
6,62013,Canada,CA,North America,2398.05
9,61653,Australia,AU,Pacific,2398.05
6,61723,Canada,CA,North America,2398.05
4,61083,Southwest,US,North America,2398.05
10,61172,United Kingdom,GB,Europe,2398.05
10,60955,United Kingdom,GB,Europe,2398.05
8,60831,Germany,DE,Europe,2398.05
7,60832,France,FR,Europe,2398.05
9,60835,Australia,AU,Pacific,2398.05
1,60752,Northwest,US,North America,2398.05
1,59470,Northwest,US,North America,2398.05
8,59138,Germany,DE,Europe,2398.05
10,58583,United Kingdom,GB,Europe,2398.05
8,58699,Germany,DE,Europe,2398.05
10,58774,United Kingdom,GB,Europe,2398.05
10,60626,United Kingdom,GB,Europe,2398.05
9,60240,Australia,AU,Pacific,2398.05
1,60243,Northwest,US,North America,2398.05
1,59563,Northwest,US,North America,2398.05
4,59564,Southwest,US,North America,2398.05
9,59695,Australia,AU,Pacific,2398.05
1,59822,Northwest,US,North America,2398.05
10,56227,United Kingdom,GB,Europe,2397.95
7,51512,France,FR,Europe,2397.95
4,51444,Southwest,US,North America,2396.96
1,58001,Northwest,US,North America,2396.96
4,57517,Southwest,US,North America,2396.96
1,54358,Northwest,US,North America,2396.96
1,61520,Northwest,US,North America,2396.96
10,61383,United Kingdom,GB,Europe,2396.96
1,62005,Northwest,US,North America,2396.96
8,54377,Germany,DE,Europe,2396.94
9,54241,Australia,AU,Pacific,2395.96
9,51386,Australia,AU,Pacific,2395.96
4,51534,Southwest,US,North America,2395.96
4,61581,Southwest,US,North America,2395.96
9,59753,Australia,AU,Pacific,2395.45
9,53916,Australia,AU,Pacific,2395.45
9,55084,Australia,AU,Pacific,2395.45
9,55134,Australia,AU,Pacific,2394.97
6,55220,Canada,CA,North America,2394.97
4,57828,Southwest,US,North America,2394.97
1,56176,Northwest,US,North America,2394.97
4,51590,Southwest,US,North America,2394.97
4,52011,Southwest,US,North America,2394.97
7,51877,France,FR,Europe,2394.97
9,52271,Australia,AU,Pacific,2394.97
8,52110,Germany,DE,Europe,2394.97
9,53713,Australia,AU,Pacific,2394.97
4,52922,Southwest,US,North America,2394.97
4,51325,Southwest,US,North America,2394.97
1,51184,Northwest,US,North America,2394.97
4,60293,Southwest,US,North America,2394.97
1,60421,Northwest,US,North America,2394.97
9,60370,Australia,AU,Pacific,2394.97
4,60365,Southwest,US,North America,2394.97
1,60812,Northwest,US,North America,2394.97
6,60932,Canada,CA,North America,2394.97
10,62408,United Kingdom,GB,Europe,2394.97
8,63017,Germany,DE,Europe,2394.95
4,61155,Southwest,US,North America,2394.46
6,61521,Canada,CA,North America,2394.46
4,59955,Southwest,US,North America,2394.46
9,56903,Australia,AU,Pacific,2394.46
1,57729,Northwest,US,North America,2394.46
9,55543,Australia,AU,Pacific,2394.46
10,58585,United Kingdom,GB,Europe,2393.96
4,61838,Southwest,US,North America,2393.95
1,61847,Northwest,US,North America,2393.06
1,61844,Northwest,US,North America,2393.06
4,61961,Southwest,US,North America,2393.06
4,62681,Southwest,US,North America,2393.06
4,61643,Southwest,US,North America,2393.06
4,61364,Southwest,US,North America,2393.06
6,61421,Canada,CA,North America,2393.06
9,61081,Australia,AU,Pacific,2393.06
6,61082,Canada,CA,North America,2393.06
8,61028,Germany,DE,Europe,2393.06
9,60818,Australia,AU,Pacific,2393.06
9,60836,Australia,AU,Pacific,2393.06
6,60887,Canada,CA,North America,2393.06
9,60629,Australia,AU,Pacific,2393.06
4,60691,Southwest,US,North America,2393.06
1,58537,Northwest,US,North America,2393.06
9,58533,Australia,AU,Pacific,2393.06
9,58402,Australia,AU,Pacific,2393.06
7,58700,France,FR,Europe,2393.06
10,58639,United Kingdom,GB,Europe,2393.06
10,58772,United Kingdom,GB,Europe,2393.06
10,59141,United Kingdom,GB,Europe,2393.06
4,59197,Southwest,US,North America,2393.06
4,59472,Southwest,US,North America,2393.06
9,59207,Australia,AU,Pacific,2393.06
9,60043,Australia,AU,Pacific,2393.06
4,59890,Southwest,US,North America,2393.06
4,59754,Southwest,US,North America,2393.06
10,59646,United Kingdom,GB,Europe,2393.06
4,59562,Southwest,US,North America,2393.06
4,60507,Southwest,US,North America,2393.06
6,60508,Canada,CA,North America,2393.06
10,60313,United Kingdom,GB,Europe,2393.06
10,62927,United Kingdom,GB,Europe,2393.06
4,62936,Southwest,US,North America,2393.06
9,63115,Australia,AU,Pacific,2393.06
9,63058,Australia,AU,Pacific,2393.06
4,63051,Southwest,US,North America,2393.06
1,63053,Northwest,US,North America,2393.06
4,55608,Southwest,US,North America,2393.06
4,55804,Southwest,US,North America,2393.06
9,55858,Australia,AU,Pacific,2393.06
10,56066,United Kingdom,GB,Europe,2393.06
9,55024,Australia,AU,Pacific,2393.06
9,55372,Australia,AU,Pacific,2393.06
7,54146,France,FR,Europe,2393.06
9,54472,Australia,AU,Pacific,2393.06
6,54709,Canada,CA,North America,2393.06
7,54715,France,FR,Europe,2393.06
10,57688,United Kingdom,GB,Europe,2393.06
8,58190,Germany,DE,Europe,2393.06
1,58280,Northwest,US,North America,2393.06
10,56906,United Kingdom,GB,Europe,2393.06
4,57006,Southwest,US,North America,2393.06
9,56181,Australia,AU,Pacific,2393.06
1,56220,Northwest,US,North America,2393.06
10,56124,United Kingdom,GB,Europe,2393.06
9,56318,Australia,AU,Pacific,2393.06
9,56474,Australia,AU,Pacific,2393.06
4,51331,Southwest,US,North America,2393.06
6,51402,Canada,CA,North America,2393.06
10,51476,United Kingdom,GB,Europe,2393.06
4,53283,Southwest,US,North America,2393.06
9,51917,Australia,AU,Pacific,2393.06
1,51615,Northwest,US,North America,2393.06
9,56533,Australia,AU,Pacific,2392.20
4,55912,Southwest,US,North America,2391.96
7,63301,France,FR,Europe,2391.96
10,58705,United Kingdom,GB,Europe,2391.96
1,62858,Northwest,US,North America,2391.96
4,57353,Southwest,US,North America,2391.95
9,51581,Australia,AU,Pacific,2391.95
9,54582,Australia,AU,Pacific,2391.94
4,58396,Southwest,US,North America,2391.94
1,59875,Northwest,US,North America,2391.94
1,61837,Northwest,US,North America,2391.43
9,51267,Australia,AU,Pacific,2391.43
1,61018,Northwest,US,North America,2390.95
7,62481,France,FR,Europe,2389.98
9,62678,Australia,AU,Pacific,2389.97
4,51365,Southwest,US,North America,2389.97
9,54303,Australia,AU,Pacific,2389.96
1,60496,Northwest,US,North America,2389.96
7,63015,France,FR,Europe,2389.96
10,60045,United Kingdom,GB,Europe,2388.96
9,58404,Australia,AU,Pacific,2388.96
7,62886,France,FR,Europe,2388.96
7,54256,France,FR,Europe,2388.96
8,55682,Germany,DE,Europe,2388.96
10,51531,United Kingdom,GB,Europe,2388.96
1,52758,Northwest,US,North America,2388.96
9,51384,Australia,AU,Pacific,2388.45
10,56908,United Kingdom,GB,Europe,2388.45
10,58470,United Kingdom,GB,Europe,2388.45
10,58641,United Kingdom,GB,Europe,2388.45
9,61842,Australia,AU,Pacific,2386.94
1,55913,Northwest,US,North America,2386.94
4,52452,Southwest,US,North America,2385.95
9,55669,Australia,AU,Pacific,2384.96
1,61904,Northwest,US,North America,2384.96
1,62069,Northwest,US,North America,2384.96
